Effective Date,Expiry Date,Last Trade Date,Option Type,Strike,Bid,Ask
11-11-2024,12-20-2024,11-11-2024,Put,4400,1.9,2.05
11-11-2024,12-20-2024,11-07-2024,Put,4425,1.95,2.15
11-11-2024,12-20-2024,11-08-2024,Put,4450,2.05,2.2
11-11-2024,12-20-2024,11-07-2024,Put,4475,2.15,2.3
11-11-2024,12-20-2024,11-11-2024,Put,4500,2.2,2.4
11-11-2024,12-20-2024,11-08-2024,Put,4520,2.25,2.5
11-11-2024,12-20-2024,11-11-2024,Put,4525,2.3,2.5
11-11-2024,12-20-2024,11-08-2024,Put,4530,2.3,2.5
11-11-2024,12-20-2024,11-08-2024,Put,4540,2.35,2.55
11-11-2024,12-20-2024,11-08-2024,Put,4550,2.4,2.6
11-11-2024,12-20-2024,11-11-2024,Put,4560,2.4,2.65
11-11-2024,12-20-2024,11-06-2024,Put,4570,2.45,2.65
11-11-2024,12-20-2024,11-08-2024,Put,4575,2.5,2.7
11-11-2024,12-20-2024,11-11-2024,Put,4580,2.5,2.7
11-11-2024,12-20-2024,11-08-2024,Put,4590,2.5,2.75
11-11-2024,12-20-2024,11-11-2024,Put,4600,2.55,2.8
11-11-2024,12-20-2024,11-07-2024,Put,4610,2.6,2.85
11-11-2024,12-20-2024,11-08-2024,Put,4620,2.65,2.9
11-11-2024,12-20-2024,11-11-2024,Put,4625,2.65,2.9
11-11-2024,12-20-2024,11-11-2024,Put,4630,2.7,2.9
11-11-2024,12-20-2024,11-11-2024,Put,4640,2.7,2.95
11-11-2024,12-20-2024,11-07-2024,Put,4650,2.75,3
11-11-2024,12-20-2024,11-11-2024,Put,4660,2.8,3.1
11-11-2024,12-20-2024,11-08-2024,Put,4670,2.85,3.1
11-11-2024,12-20-2024,11-11-2024,Put,4675,2.9,3.1
11-11-2024,12-20-2024,11-11-2024,Put,4680,2.9,3.2
11-11-2024,12-20-2024,11-11-2024,Put,4690,2.95,3.2
11-11-2024,12-20-2024,11-11-2024,Put,4700,3,3.2
11-11-2024,12-20-2024,11-08-2024,Put,4710,3.1,3.3
11-11-2024,12-20-2024,11-08-2024,Put,4720,3.1,3.3
11-11-2024,12-20-2024,11-11-2024,Put,4725,3.1,3.4
11-11-2024,12-20-2024,11-06-2024,Put,4730,3.1,3.4
11-11-2024,12-20-2024,11-08-2024,Put,4740,3.2,3.4
11-11-2024,12-20-2024,11-11-2024,Put,4750,3.2,3.5
11-11-2024,12-20-2024,11-11-2024,Put,4760,3.2,3.5
11-11-2024,12-20-2024,11-11-2024,Put,4770,3.3,3.6
11-11-2024,12-20-2024,11-11-2024,Put,4775,3.3,3.6
11-11-2024,12-20-2024,11-08-2024,Put,4780,3.4,3.6
11-11-2024,12-20-2024,11-01-2024,Put,4790,3.5,3.7
11-11-2024,12-20-2024,11-08-2024,Put,4800,3.5,3.7
11-11-2024,12-20-2024,11-11-2024,Put,4810,3.5,3.8
11-11-2024,12-20-2024,11-07-2024,Put,4820,3.5,3.9
11-11-2024,12-20-2024,11-08-2024,Put,4825,3.7,3.9
11-11-2024,12-20-2024,11-08-2024,Put,4830,3.6,3.9
11-11-2024,12-20-2024,11-08-2024,Put,4840,3.6,4
11-11-2024,12-20-2024,11-11-2024,Put,4850,3.8,4
11-11-2024,12-20-2024,11-06-2024,Put,4860,3.8,4.1
11-11-2024,12-20-2024,11-11-2024,Put,4870,3.9,4.1
11-11-2024,12-20-2024,11-11-2024,Put,4875,3.8,4.2
11-11-2024,12-20-2024,11-06-2024,Put,4880,3.9,4.2
11-11-2024,12-20-2024,11-11-2024,Put,4890,3.9,4.2
11-11-2024,12-20-2024,11-11-2024,Put,4900,4.1,4.3
11-11-2024,12-20-2024,11-07-2024,Put,4910,4.1,4.4
11-11-2024,12-20-2024,11-11-2024,Put,4920,4.2,4.4
11-11-2024,12-20-2024,11-11-2024,Put,4925,4.1,4.5
11-11-2024,12-20-2024,11-08-2024,Put,4930,4.3,4.5
11-11-2024,12-20-2024,11-11-2024,Put,4940,4.3,4.6
11-11-2024,12-20-2024,11-11-2024,Put,4950,4.4,4.6
11-11-2024,12-20-2024,11-11-2024,Put,4960,4.4,4.7
11-11-2024,12-20-2024,11-08-2024,Put,4970,4.4,4.7
11-11-2024,12-20-2024,11-11-2024,Put,4975,4.6,4.8
11-11-2024,12-20-2024,11-11-2024,Put,4980,4.5,4.8
11-11-2024,12-20-2024,11-08-2024,Put,4990,4.6,4.9
11-11-2024,12-20-2024,11-11-2024,Put,5000,4.8,5
11-11-2024,12-20-2024,11-11-2024,Put,5010,4.8,5.1
11-11-2024,12-20-2024,11-08-2024,Put,5020,4.9,5.2
11-11-2024,12-20-2024,11-08-2024,Put,5025,4.8,5.1
11-11-2024,12-20-2024,11-11-2024,Put,5030,5,5.2
11-11-2024,12-20-2024,11-08-2024,Put,5040,5.1,5.3
11-11-2024,12-20-2024,11-11-2024,Put,5050,5.1,5.4
11-11-2024,12-20-2024,11-11-2024,Put,5060,5.1,5.4
11-11-2024,12-20-2024,11-06-2024,Put,5070,5.2,5.5
11-11-2024,12-20-2024,11-11-2024,Put,5075,5.2,5.5
11-11-2024,12-20-2024,11-05-2024,Put,5080,5.4,5.7
11-11-2024,12-20-2024,11-11-2024,Put,5090,5.5,5.8
11-11-2024,12-20-2024,11-11-2024,Put,5100,5.4,5.8
11-11-2024,12-20-2024,11-08-2024,Put,5110,5.5,5.9
11-11-2024,12-20-2024,11-06-2024,Put,5120,5.6,6
11-11-2024,12-20-2024,11-11-2024,Put,5125,5.8,6.1
11-11-2024,12-20-2024,11-07-2024,Put,5130,5.9,6.1
11-11-2024,12-20-2024,11-08-2024,Put,5140,5.8,6.2
11-11-2024,12-20-2024,11-11-2024,Put,5150,5.9,6.3
11-11-2024,12-20-2024,11-11-2024,Put,5160,6.2,6.5
11-11-2024,12-20-2024,11-06-2024,Put,5170,6.3,6.6
11-11-2024,12-20-2024,11-11-2024,Put,5175,6.4,6.7
11-11-2024,12-20-2024,11-06-2024,Put,5180,6.5,6.7
11-11-2024,12-20-2024,11-08-2024,Put,5190,6.6,6.8
11-11-2024,12-20-2024,11-11-2024,Put,5200,6.7,7
11-11-2024,12-20-2024,11-11-2024,Put,5210,6.8,7.1
11-11-2024,12-20-2024,11-08-2024,Put,5220,7,7.2
11-11-2024,12-20-2024,11-11-2024,Put,5225,6.8,7.2
11-11-2024,12-20-2024,11-11-2024,Put,5230,6.9,7.3
11-11-2024,12-20-2024,11-11-2024,Put,5240,7,7.4
11-11-2024,12-20-2024,11-07-2024,Put,5245,7.1,7.5
11-11-2024,12-20-2024,11-11-2024,Put,5250,7.1,7.5
11-11-2024,12-20-2024,11-08-2024,Put,5255,7.2,7.6
11-11-2024,12-20-2024,11-08-2024,Put,5260,7.3,7.7
11-11-2024,12-20-2024,11-08-2024,Put,5265,7.4,7.8
11-11-2024,12-20-2024,11-11-2024,Put,5270,7.5,7.8
11-11-2024,12-20-2024,11-08-2024,Put,5275,7.8,8.1
11-11-2024,12-20-2024,11-11-2024,Put,5280,7.9,8.2
11-11-2024,12-20-2024,11-11-2024,Put,5285,7.7,8.1
11-11-2024,12-20-2024,11-11-2024,Put,5290,7.8,8.2
11-11-2024,12-20-2024,11-11-2024,Put,5295,7.9,8.3
11-11-2024,12-20-2024,11-11-2024,Put,5300,7.9,8.3
11-11-2024,12-20-2024,11-08-2024,Put,5305,8.1,8.4
11-11-2024,12-20-2024,11-08-2024,Put,5310,8.1,8.5
11-11-2024,12-20-2024,11-08-2024,Put,5315,8.2,8.6
11-11-2024,12-20-2024,11-08-2024,Put,5320,8.3,8.7
11-11-2024,12-20-2024,11-11-2024,Put,5325,8.4,8.8
11-11-2024,12-20-2024,11-11-2024,Put,5330,8.5,8.9
11-11-2024,12-20-2024,11-07-2024,Put,5335,8.6,9
11-11-2024,12-20-2024,11-08-2024,Put,5340,8.7,9.1
11-11-2024,12-20-2024,11-11-2024,Put,5345,8.8,9.2
11-11-2024,12-20-2024,11-11-2024,Put,5350,8.9,9.3
11-11-2024,12-20-2024,11-11-2024,Put,5355,9,9.4
11-11-2024,12-20-2024,11-11-2024,Put,5360,9.1,9.5
11-11-2024,12-20-2024,11-08-2024,Put,5365,9.2,9.6
11-11-2024,12-20-2024,11-08-2024,Put,5370,9.4,9.8
11-11-2024,12-20-2024,11-11-2024,Put,5375,9.5,9.9
11-11-2024,12-20-2024,11-11-2024,Put,5380,9.6,10
11-11-2024,12-20-2024,11-07-2024,Put,5385,9.7,10.1
11-11-2024,12-20-2024,11-11-2024,Put,5390,9.8,10.2
11-11-2024,12-20-2024,11-11-2024,Put,5395,10.3,10.6
11-11-2024,12-20-2024,11-11-2024,Put,5400,10.1,10.5
11-11-2024,12-20-2024,11-11-2024,Put,5405,10.5,10.8
11-11-2024,12-20-2024,11-11-2024,Put,5410,10.7,11
11-11-2024,12-20-2024,11-08-2024,Put,5415,10.8,11.2
11-11-2024,12-20-2024,11-11-2024,Put,5420,11,11.3
11-11-2024,12-20-2024,11-11-2024,Put,5425,11.1,11.4
11-11-2024,12-20-2024,11-11-2024,Put,5430,11.3,11.5
11-11-2024,12-20-2024,11-07-2024,Put,5435,11.4,11.8
11-11-2024,12-20-2024,11-11-2024,Put,5440,11.6,11.9
11-11-2024,12-20-2024,11-11-2024,Put,5445,11.7,12.1
11-11-2024,12-20-2024,11-11-2024,Put,5450,11.5,11.9
11-11-2024,12-20-2024,11-08-2024,Put,5455,11.6,12.1
11-11-2024,12-20-2024,11-11-2024,Put,5460,11.8,12.2
11-11-2024,12-20-2024,11-08-2024,Put,5465,12.4,12.7
11-11-2024,12-20-2024,11-08-2024,Put,5470,12.5,12.8
11-11-2024,12-20-2024,11-11-2024,Put,5475,12.7,13.1
11-11-2024,12-20-2024,11-11-2024,Put,5480,12.9,13.2
11-11-2024,12-20-2024,11-11-2024,Put,5485,13.1,13.4
11-11-2024,12-20-2024,11-11-2024,Put,5490,12.8,13.3
11-11-2024,12-20-2024,11-07-2024,Put,5495,13,13.4
11-11-2024,12-20-2024,11-11-2024,Put,5500,13.2,13.6
11-11-2024,12-20-2024,11-08-2024,Put,5505,13.4,13.8
11-11-2024,12-20-2024,11-11-2024,Put,5510,13.6,14
11-11-2024,12-20-2024,11-11-2024,Put,5515,13.7,14.2
11-11-2024,12-20-2024,11-08-2024,Put,5520,14.4,14.8
11-11-2024,12-20-2024,11-11-2024,Put,5525,14.6,15
11-11-2024,12-20-2024,11-11-2024,Put,5530,14.9,15.2
11-11-2024,12-20-2024,11-08-2024,Put,5535,15.1,15.5
11-11-2024,12-20-2024,11-11-2024,Put,5540,14.8,15.3
11-11-2024,12-20-2024,11-06-2024,Put,5545,15.5,15.9
11-11-2024,12-20-2024,11-11-2024,Put,5550,15.3,15.7
11-11-2024,12-20-2024,11-11-2024,Put,5555,16,16.4
11-11-2024,12-20-2024,11-11-2024,Put,5560,15.8,16.2
11-11-2024,12-20-2024,11-11-2024,Put,5565,16.5,16.8
11-11-2024,12-20-2024,11-11-2024,Put,5570,16.2,16.7
11-11-2024,12-20-2024,11-11-2024,Put,5575,16.5,16.9
11-11-2024,12-20-2024,11-11-2024,Put,5580,17.3,17.6
11-11-2024,12-20-2024,11-11-2024,Put,5585,16.9,17.4
11-11-2024,12-20-2024,11-11-2024,Put,5590,17.8,18.1
11-11-2024,12-20-2024,11-11-2024,Put,5595,17.5,18
11-11-2024,12-20-2024,11-12-2024,Put,5600,18.4,18.7
11-11-2024,12-20-2024,11-11-2024,Put,5605,18.6,19
11-11-2024,12-20-2024,11-11-2024,Put,5610,18.9,19.3
11-11-2024,12-20-2024,11-11-2024,Put,5615,19.2,19.6
11-11-2024,12-20-2024,11-11-2024,Put,5620,19.5,19.9
11-11-2024,12-20-2024,11-11-2024,Put,5625,19.8,20.2
11-11-2024,12-20-2024,11-08-2024,Put,5630,20.1,20.5
11-11-2024,12-20-2024,11-11-2024,Put,5635,20.4,20.8
11-11-2024,12-20-2024,11-11-2024,Put,5640,20.7,21.2
11-11-2024,12-20-2024,11-11-2024,Put,5645,21.1,21.5
11-11-2024,12-20-2024,11-11-2024,Put,5650,21.4,21.9
11-11-2024,12-20-2024,11-11-2024,Put,5655,21.1,21.7
11-11-2024,12-20-2024,11-11-2024,Put,5660,22.1,22.6
11-11-2024,12-20-2024,11-11-2024,Put,5665,21.8,22.4
11-11-2024,12-20-2024,11-11-2024,Put,5670,22.8,23.4
11-11-2024,12-20-2024,11-11-2024,Put,5675,23.2,23.7
11-11-2024,12-20-2024,11-11-2024,Put,5680,23.6,24.1
11-11-2024,12-20-2024,11-11-2024,Put,5685,24,24.5
11-11-2024,12-20-2024,11-11-2024,Put,5690,23.8,24.3
11-11-2024,12-20-2024,11-11-2024,Put,5695,24.8,25.3
11-11-2024,12-20-2024,11-11-2024,Put,5700,24.6,25.1
11-11-2024,12-20-2024,11-11-2024,Put,5705,25.6,26.2
11-11-2024,12-20-2024,11-11-2024,Put,5710,26.1,26.6
11-11-2024,12-20-2024,11-11-2024,Put,5715,26,26.5
11-11-2024,12-20-2024,11-11-2024,Put,5720,27,27.6
11-11-2024,12-20-2024,11-11-2024,Put,5725,26.9,27.4
11-11-2024,12-20-2024,11-11-2024,Put,5730,28,28.5
11-11-2024,12-20-2024,11-11-2024,Put,5735,27.8,28.4
11-11-2024,12-20-2024,11-11-2024,Put,5740,28.9,29.5
11-11-2024,12-20-2024,11-11-2024,Put,5745,28.8,29.4
11-11-2024,12-20-2024,11-11-2024,Put,5750,29.9,30.6
11-11-2024,12-20-2024,11-11-2024,Put,5755,30.4,31
11-11-2024,12-20-2024,11-11-2024,Put,5760,30.4,31
11-11-2024,12-20-2024,11-11-2024,Put,5765,31,31.6
11-11-2024,12-20-2024,11-11-2024,Put,5770,31.5,32.2
11-11-2024,12-20-2024,11-11-2024,Put,5775,32.2,32.8
11-11-2024,12-20-2024,11-11-2024,Put,5780,32.8,33.4
11-11-2024,12-20-2024,11-11-2024,Put,5785,33.3,34
11-11-2024,12-20-2024,11-11-2024,Put,5790,34.7,35.3
11-11-2024,12-20-2024,11-11-2024,Put,5795,35.3,36
11-11-2024,12-20-2024,11-11-2024,Put,5800,35.2,35.9
11-11-2024,12-20-2024,11-11-2024,Put,5805,36.6,37.3
11-11-2024,12-20-2024,11-11-2024,Put,5810,36.7,37.3
11-11-2024,12-20-2024,11-11-2024,Put,5815,38.1,38.8
11-11-2024,12-20-2024,11-11-2024,Put,5820,38.1,38.8
11-11-2024,12-20-2024,11-11-2024,Put,5825,38.9,39.5
11-11-2024,12-20-2024,11-11-2024,Put,5830,40.3,41
11-11-2024,12-20-2024,11-08-2024,Put,5835,41.1,41.8
11-11-2024,12-20-2024,11-11-2024,Put,5840,42,42.7
11-11-2024,12-20-2024,11-11-2024,Put,5845,42.8,43.5
11-11-2024,12-20-2024,11-11-2024,Put,5850,42.9,43.6
11-11-2024,12-20-2024,11-11-2024,Put,5855,44.6,45.3
11-11-2024,12-20-2024,11-11-2024,Put,5860,45.5,46.2
11-11-2024,12-20-2024,11-11-2024,Put,5865,46.3,47.1
11-11-2024,12-20-2024,11-11-2024,Put,5870,47.3,48.1
11-11-2024,12-20-2024,11-11-2024,Put,5875,48.3,49
11-11-2024,12-20-2024,11-11-2024,Put,5880,49.3,50.1
11-11-2024,12-20-2024,11-11-2024,Put,5885,50.4,51.1
11-11-2024,12-20-2024,11-11-2024,Put,5890,51.4,52.2
11-11-2024,12-20-2024,11-11-2024,Put,5895,52.5,53.3
11-11-2024,12-20-2024,11-11-2024,Put,5900,52.9,53.7
11-11-2024,12-20-2024,11-11-2024,Put,5905,54,54.8
11-11-2024,12-20-2024,11-11-2024,Put,5910,56,56.8
11-11-2024,12-20-2024,11-11-2024,Put,5915,56.4,57.1
11-11-2024,12-20-2024,11-11-2024,Put,5920,58.5,59.3
11-11-2024,12-20-2024,11-11-2024,Put,5925,59,59.8
11-11-2024,12-20-2024,11-11-2024,Put,5930,60.3,61.1
11-11-2024,12-20-2024,11-11-2024,Put,5935,61.6,62.5
11-11-2024,12-20-2024,11-11-2024,Put,5940,63,63.9
11-11-2024,12-20-2024,11-11-2024,Put,5945,65.3,66
11-11-2024,12-20-2024,11-11-2024,Put,5950,65.9,66.8
11-11-2024,12-20-2024,11-11-2024,Put,5955,68.3,68.9
11-11-2024,12-20-2024,11-11-2024,Put,5960,69,69.8
11-11-2024,12-20-2024,11-11-2024,Put,5965,71.4,72.3
11-11-2024,12-20-2024,11-11-2024,Put,5970,72.3,73.2
11-11-2024,12-20-2024,11-11-2024,Put,5975,73.9,74.9
11-11-2024,12-20-2024,11-11-2024,Put,5980,75.6,76.3
11-11-2024,12-20-2024,11-11-2024,Put,5985,78.3,79.1
11-11-2024,12-20-2024,11-11-2024,Put,5990,80.2,81.1
11-11-2024,12-20-2024,11-08-2024,Put,5995,82,82.7
11-11-2024,12-20-2024,11-11-2024,Put,6000,83.9,84.7
11-11-2024,12-20-2024,11-11-2024,Put,6005,84.9,85.7
11-11-2024,12-20-2024,11-11-2024,Put,6010,88,88.9
11-11-2024,12-20-2024,11-11-2024,Put,6015,89.1,89.9
11-11-2024,12-20-2024,11-11-2024,Put,6020,92.1,93
11-11-2024,12-20-2024,11-11-2024,Put,6025,94.3,95.1
11-11-2024,12-20-2024,11-11-2024,Put,6030,95.6,96.4
11-11-2024,12-20-2024,11-11-2024,Put,6035,97.9,98.7
11-11-2024,12-20-2024,11-11-2024,Put,6040,100.2,101.1
11-11-2024,12-20-2024,11-11-2024,Put,6045,102.5,103.6
11-11-2024,12-20-2024,11-11-2024,Put,6050,104.9,105.7
11-11-2024,12-20-2024,11-11-2024,Put,6055,107.5,108.5
11-11-2024,12-20-2024,11-08-2024,Put,6060,109.5,111.6
11-11-2024,12-20-2024,11-06-2024,Put,6065,112.1,114.2
11-11-2024,12-20-2024,11-08-2024,Put,6070,114.7,116.9
11-11-2024,12-20-2024,11-11-2024,Put,6075,117.7,118.8
11-11-2024,12-20-2024,11-05-2024,Put,6080,120.2,122.4
11-11-2024,12-20-2024,11-05-2024,Put,6085,123,125.2
11-11-2024,12-20-2024,11-01-2024,Put,6090,125.6,128.1
11-11-2024,12-20-2024,11-08-2024,Put,6095,129.2,130.4
11-11-2024,12-20-2024,11-11-2024,Put,6100,133.2,134.2
11-11-2024,12-20-2024,11-07-2024,Put,6110,137.7,140
11-11-2024,12-20-2024,11-06-2024,Put,6125,148.8,149.8
11-11-2024,12-20-2024,10-29-2024,Put,6130,152.1,153.1
11-11-2024,12-20-2024,11-11-2024,Put,6135,153.7,156
11-11-2024,12-20-2024,10-31-2024,Put,6140,158.7,159.7
11-11-2024,12-20-2024,11-08-2024,Put,6145,160.5,162.7
11-11-2024,12-20-2024,11-11-2024,Put,6150,163.6,168
11-11-2024,12-20-2024,10-18-2024,Put,6160,170.6,175
11-11-2024,12-20-2024,10-15-2024,Put,6170,177.7,182.2
11-11-2024,12-20-2024,10-15-2024,Put,6180,185.1,189.5
11-11-2024,12-20-2024,11-08-2024,Put,6190,192.6,197.1
11-11-2024,12-20-2024,11-11-2024,Put,6200,201.3,202.6
11-11-2024,12-20-2024,11-05-2024,Put,6225,217.2,224.5
11-11-2024,12-20-2024,11-07-2024,Put,6230,222.2,230.7
11-11-2024,12-20-2024,10-14-2024,Put,6240,230.4,238.8
11-11-2024,12-20-2024,10-22-2024,Put,6250,237.8,244.9
11-11-2024,12-20-2024,11-01-2024,Put,6260,246.3,253.3
11-11-2024,12-20-2024,11-11-2024,Put,6300,282.1,289.9
11-11-2024,12-20-2024,10-16-2024,Put,6310,290.5,296.9
11-11-2024,12-20-2024,09-11-2024,Put,6325,467,486.3
11-11-2024,12-20-2024,10-31-2024,Put,6350,326.8,333.4
11-11-2024,12-20-2024,10-25-2024,Put,6360,336.1,342.6
11-11-2024,12-20-2024,10-23-2024,Put,6370,345.5,352
11-11-2024,12-20-2024,10-23-2024,Put,6380,354.9,361.4
11-11-2024,12-20-2024,10-23-2024,Put,6390,364.3,370.8
11-11-2024,12-20-2024,11-08-2024,Put,6400,373.6,380.1
11-11-2024,12-20-2024,11-11-2024,Put,6450,421.7,428.3
11-11-2024,12-20-2024,11-08-2024,Put,6500,471.7,478.9
11-11-2024,12-20-2024,11-01-2024,Put,6550,520.5,527.7
11-11-2024,12-20-2024,10-04-2024,Put,6600,844.1,853.3
11-11-2024,12-20-2024,10-18-2024,Put,6650,618.5,625
11-11-2024,12-20-2024,10-21-2024,Put,6700,668,674.6
11-11-2024,12-20-2024,10-23-2024,Put,6800,767.3,773.8
11-11-2024,12-20-2024,07-24-2024,Put,6900,1164.5,1171.7
11-11-2024,12-20-2024,11-01-2024,Put,7000,966.7,974
11-11-2024,12-20-2024,11-06-2024,Put,7200,1164.6,1171.2
11-11-2024,12-20-2024,07-03-2024,Put,7400,1935.1,1952.4
11-11-2024,12-20-2024,10-07-2024,Put,7600,1577.7,1585
11-11-2024,12-20-2024,11-07-2024,Put,7800,1761.1,1767.6
11-11-2024,12-20-2024,09-23-2024,Put,8000,2121.9,2153.8
11-11-2024,12-20-2024,10-07-2024,Put,8200,2182.1,2189.3
11-11-2024,12-20-2024,11-08-2024,Put,8400,2357.6,2364.3
11-11-2024,12-20-2024,09-23-2024,Put,8600,2720.9,2744.9
11-11-2024,12-20-2024,09-25-2024,Put,8800,2919.9,2951.2
11-11-2024,12-20-2024,11-08-2024,Put,8900,2854.8,2861.5
11-11-2024,12-20-2024,09-23-2024,Put,9000,3098,3109.8
11-11-2024,12-20-2024,10-15-2024,Put,9200,3153.1,3159.8
11-11-2024,12-20-2024,11-11-2024,Put,9400,3352,3358.8
11-11-2024,12-20-2024,10-17-2024,Put,9600,3550.8,3557.6
11-11-2024,12-20-2024,11-04-2024,Put,9800,3749.7,3756.5
11-11-2024,12-20-2024,11-11-2024,Put,9900,3849.1,3856
11-11-2024,12-20-2024,11-11-2024,Put,10000,3949.9,3957.1
11-11-2024,12-20-2024,11-01-2024,Call,200,5788.8,5796
11-11-2024,12-20-2024,10-24-2024,Call,400,5591.2,5597.2
11-11-2024,12-20-2024,02-15-2024,Call,500,4577.3,6395
11-11-2024,12-20-2024,11-06-2024,Call,600,5391,5398.2
11-11-2024,12-20-2024,11-05-2024,Call,800,5192.1,5199.3
11-11-2024,12-20-2024,11-11-2024,Call,1000,4993.1,5000.4
11-11-2024,12-20-2024,09-09-2024,Call,1200,0,0
11-11-2024,12-20-2024,10-04-2024,Call,1400,4314.5,4323.7
11-11-2024,12-20-2024,09-20-2024,Call,1600,4264.6,4276.2
11-11-2024,12-20-2024,10-16-2024,Call,1800,4198.9,4205.2
11-11-2024,12-20-2024,10-29-2024,Call,1900,4098.1,4105.4
11-11-2024,12-20-2024,11-07-2024,Call,2000,3998.8,4006
11-11-2024,12-20-2024,09-23-2024,Call,2100,3686.7,3734.7
11-11-2024,12-20-2024,09-24-2024,Call,2200,3619.4,3632.1
11-11-2024,12-20-2024,10-02-2024,Call,2300,3462.8,3475.9
11-11-2024,12-20-2024,11-11-2024,Call,2400,3600.8,3608
11-11-2024,12-20-2024,08-14-2024,Call,2500,3134.3,3151.2
11-11-2024,12-20-2024,10-29-2024,Call,2600,3402,3409.3
11-11-2024,12-20-2024,10-04-2024,Call,2700,3023.5,3032.7
11-11-2024,12-20-2024,09-30-2024,Call,2750,3050.2,3059.9
11-11-2024,12-20-2024,09-26-2024,Call,2800,3003.4,3035.5
11-11-2024,12-20-2024,08-02-2024,Call,2850,2819.4,2834.3
11-11-2024,12-20-2024,11-11-2024,Call,2900,3105.1,3111.5
11-11-2024,12-20-2024,10-25-2024,Call,2950,3055.4,3061.8
11-11-2024,12-20-2024,10-21-2024,Call,3000,3005.7,3012.1
11-11-2024,12-20-2024,08-22-2024,Call,3050,2666.1,2690.1
11-11-2024,12-20-2024,08-14-2024,Call,3100,2548.3,2570.4
11-11-2024,12-20-2024,06-13-2024,Call,3150,2515.2,2533.7
11-11-2024,12-20-2024,09-24-2024,Call,3200,2627,2639.1
11-11-2024,12-20-2024,10-18-2024,Call,3225,2782.1,2788.5
11-11-2024,12-20-2024,05-09-2023,Call,3250,0,0
11-11-2024,12-20-2024,05-29-2024,Call,3300,2232.7,2249.5
11-11-2024,12-20-2024,08-02-2024,Call,3350,2329.4,2344.2
11-11-2024,12-20-2024,07-11-2024,Call,3400,1989.7,1996.2
11-11-2024,12-20-2024,06-29-2023,Call,3450,0,0
11-11-2024,12-20-2024,09-25-2024,Call,3475,2335,2367.3
11-11-2024,12-20-2024,11-08-2024,Call,3500,2507.4,2514.7
11-11-2024,12-20-2024,08-09-2024,Call,3550,0,0
11-11-2024,12-20-2024,12-13-2023,Call,3575,1328.4,1359.4
11-11-2024,12-20-2024,11-11-2024,Call,3600,2408.1,2415.2
11-11-2024,12-20-2024,12-13-2023,Call,3625,1283.5,1314
11-11-2024,12-20-2024,03-28-2024,Call,3650,1555.4,1563.4
11-11-2024,12-20-2024,07-25-2024,Call,3675,0,0
11-11-2024,12-20-2024,08-05-2024,Call,3700,0,0
11-11-2024,12-20-2024,10-18-2024,Call,3750,2260.4,2266.8
11-11-2024,12-20-2024,10-17-2024,Call,3775,2235.6,2242
11-11-2024,12-20-2024,11-07-2024,Call,3800,2209.3,2216.7
11-11-2024,12-20-2024,10-28-2024,Call,3825,2186,2192.4
11-11-2024,12-20-2024,11-03-2023,Call,3850,934,997.8
11-11-2024,12-20-2024,11-03-2023,Call,3875,913.1,976.9
11-11-2024,12-20-2024,10-28-2024,Call,3900,2110.1,2117.4
11-11-2024,12-20-2024,01-17-2024,Call,3925,1232.1,1250.2
11-11-2024,12-20-2024,02-05-2024,Call,3950,1312.2,1329.2
11-11-2024,12-20-2024,11-21-2023,Call,3975,978.4,994.8
11-11-2024,12-20-2024,11-11-2024,Call,4000,2010.7,2017.9
11-11-2024,12-20-2024,10-28-2024,Call,4025,1986,1993.3
11-11-2024,12-20-2024,10-08-2024,Call,4050,1938.3,1945.5
11-11-2024,12-20-2024,07-05-2024,Call,4075,1338.3,1350.1
11-11-2024,12-20-2024,11-06-2024,Call,4100,1911.6,1918.9
11-11-2024,12-20-2024,01-18-2024,Call,4125,1055.4,1071.6
11-11-2024,12-20-2024,10-30-2024,Call,4150,1861.8,1869
11-11-2024,12-20-2024,04-25-2024,Call,4175,1248.8,1257.7
11-11-2024,12-20-2024,11-01-2024,Call,4200,1812.3,1819.6
11-11-2024,12-20-2024,05-15-2024,Call,4225,1317.9,1323.4
11-11-2024,12-20-2024,10-24-2024,Call,4250,1762.8,1770
11-11-2024,12-20-2024,10-01-2024,Call,4275,1506.6,1522.6
11-11-2024,12-20-2024,10-23-2024,Call,4300,1714.4,1721
11-11-2024,12-20-2024,10-28-2024,Call,4325,1688.4,1695.6
11-11-2024,12-20-2024,09-05-2024,Call,4350,1430.1,1460.2
11-11-2024,12-20-2024,07-10-2024,Call,4375,1058.1,1062.3
11-11-2024,12-20-2024,10-31-2024,Call,4400,1614,1621.3
11-11-2024,12-20-2024,10-02-2024,Call,4425,1364.9,1369.7
11-11-2024,12-20-2024,10-29-2024,Call,4450,1564.4,1571.7
11-11-2024,12-20-2024,09-25-2024,Call,4475,1409.2,1418.8
11-11-2024,12-20-2024,11-11-2024,Call,4500,1514.8,1522.1
11-11-2024,12-20-2024,10-28-2024,Call,4520,1496.3,1502.9
11-11-2024,12-20-2024,09-25-2024,Call,4525,1300.5,1333.2
11-11-2024,12-20-2024,10-15-2024,Call,4530,1486.4,1493
11-11-2024,12-20-2024,10-15-2024,Call,4540,1476.5,1483.1
11-11-2024,12-20-2024,10-23-2024,Call,4550,1466.6,1473.2
11-11-2024,12-20-2024,10-04-2024,Call,4560,1184.4,1193.5
